init :7, 821, 630, 235, 197
init :8, 821, 633, 235, 194
track:9, 821, 633, 235, 194
track:10, 821, 634, 235, 194
track:11, 821, 634, 235, 194
track:12, 823, 634, 235, 194
track:13, 823, 634, 235, 194
track:14, 823, 634, 235, 194
init :15, 821, 633, 235, 194
track:16, 821, 632, 235, 194
track:17, 821, 633, 235, 194
track:18, 821, 633, 235, 194
track:19, 821, 633, 235, 194
track:20, 821, 633, 235, 194
track:21, 822, 633, 235, 194
init :22, 826, 633, 230, 197
track:23, 826, 632, 230, 197
track:24, 827, 633, 230, 197
track:25, 827, 633, 230, 197
track:26, 828, 633, 230, 197
track:27, 828, 632, 230, 197
track:28, 828, 632, 230, 197
init :29, 821, 633, 244, 197
track:30, 820, 633, 244, 197
track:31, 821, 633, 244, 197
track:32, 822, 632, 244, 197
track:33, 822, 634, 244, 197
track:34, 821, 633, 244, 197
track:35, 822, 633, 244, 197
init :36, 826, 633, 240, 194
track:37, 826, 633, 240, 194
track:38, 827, 633, 240, 194
track:39, 828, 634, 240, 194
track:40, 828, 634, 240, 194
track:41, 828, 633, 240, 194
track:42, 828, 633, 240, 194
init :43, 826, 630, 240, 197
track:44, 826, 630, 240, 197
track:45, 826, 630, 240, 197
track:46, 826, 630, 240, 197
track:48, 827, 629, 240, 197
track:49, 826, 629, 240, 197
init :50, 826, 630, 230, 197
track:51, 826, 630, 230, 197
track:52, 826, 631, 230, 197
track:53, 827, 630, 230, 197
track:54, 827, 630, 230, 197
track:55, 827, 630, 230, 197
track:56, 826, 630, 230, 197
init :57, 830, 630, 230, 199
track:58, 829, 630, 230, 199
track:59, 830, 630, 230, 199
track:60, 831, 629, 230, 199
track:61, 830, 630, 230, 199
track:62, 829, 630, 230, 199
track:63, 829, 630, 230, 199
init :64, 826, 628, 240, 199
track:65, 826, 628, 240, 199
track:66, 826, 628, 240, 199
track:67, 826, 627, 240, 199
track:68, 826, 628, 240, 199
track:69, 825, 628, 240, 199
track:70, 826, 627, 240, 199
init :71, 826, 630, 235, 197
track:72, 826, 630, 235, 197
track:73, 826, 630, 235, 197
track:74, 826, 630, 235, 197
track:75, 826, 630, 235, 197
track:76, 826, 630, 235, 197
track:77, 826, 630, 235, 197
init :78, 826, 630, 235, 197
track:79, 826, 630, 235, 197
track:80, 826, 630, 235, 197
track:81, 826, 630, 235, 197
track:82, 825, 630, 235, 197
track:83, 826, 631, 235, 197
track:84, 826, 631, 235, 197
init :85, 826, 630, 240, 197
track:86, 826, 630, 240, 197
track:87, 826, 630, 240, 197
track:88, 826, 630, 240, 197
track:89, 827, 631, 240, 197
track:90, 827, 632, 240, 197
track:91, 827, 633, 240, 197
init :92, 826, 633, 235, 197
track:93, 826, 633, 235, 197
track:94, 825, 633, 235, 197
track:95, 826, 633, 235, 197
track:96, 827, 633, 235, 197
track:97, 827, 633, 235, 197
track:98, 828, 632, 235, 197
init :99, 826, 628, 240, 197
track:100, 826, 628, 240, 197
track:101, 828, 629, 240, 197
track:102, 829, 627, 240, 197
track:103, 830, 627, 240, 197
track:104, 831, 627, 240, 197
track:105, 831, 626, 240, 197
init :106, 835, 625, 230, 202
track:107, 836, 624, 230, 202
track:108, 836, 622, 230, 202
track:109, 837, 620, 230, 202
track:110, 837, 620, 230, 202
track:111, 836, 618, 230, 202
track:112, 836, 615, 230, 202
init :113, 844, 623, 212, 173
track:114, 844, 623, 212, 173
track:115, 845, 622, 212, 173
track:116, 846, 620, 212, 173
track:117, 847, 617, 212, 173
track:120, 849, 615, 212, 173
track:121, 850, 612, 212, 173
track:122, 851, 611, 212, 173
track:123, 849, 610, 212, 173
track:124, 850, 609, 212, 173
track:125, 848, 608, 212, 173
track:126, 845, 603, 212, 173
init :127, 858, 607, 184, 168
track:128, 858, 607, 184, 168
track:129, 858, 607, 184, 168
track:130, 857, 608, 184, 168
track:131, 857, 609, 184, 168
track:132, 860, 614, 184, 168
track:133, 861, 615, 184, 168
init :134, 863, 617, 180, 163
track:135, 862, 619, 180, 163
track:136, 863, 619, 180, 163
track:137, 864, 622, 180, 163
track:138, 865, 622, 180, 163
track:139, 865, 623, 180, 163
track:140, 860, 618, 189, 171
init :141, 863, 620, 175, 158
track:142, 866, 624, 167, 150
track:143, 865, 625, 167, 150
track:144, 865, 625, 167, 150
track:145, 862, 629, 167, 150
track:146, 861, 631, 167, 150
track:147, 857, 628, 175, 158
init :148, 858, 630, 175, 160
track:149, 858, 630, 175, 160
track:150, 858, 633, 175, 160
track:151, 859, 636, 175, 160
track:152, 858, 639, 175, 160
track:153, 858, 642, 175, 160
track:154, 858, 642, 175, 160
init :155, 863, 649, 175, 158
track:156, 863, 649, 175, 158
track:157, 864, 651, 175, 158
track:158, 865, 652, 175, 158
track:159, 865, 652, 175, 158
track:160, 870, 656, 167, 150
track:161, 868, 656, 167, 150
init :162, 863, 654, 170, 155
track:163, 862, 655, 170, 155
track:164, 862, 655, 170, 155
track:165, 863, 655, 170, 155
track:166, 863, 655, 170, 155
track:167, 862, 656, 170, 155
track:168, 862, 657, 170, 155
init :169, 863, 659, 166, 150
track:170, 863, 659, 166, 150
track:171, 866, 658, 166, 150
track:172, 868, 657, 166, 150
track:173, 867, 657, 166, 150
track:174, 866, 656, 166, 150
track:175, 864, 657, 166, 150
init :176, 867, 651, 161, 150
track:177, 868, 651, 161, 150
track:178, 870, 653, 161, 150
track:179, 871, 653, 161, 150
track:180, 871, 654, 161, 150
track:181, 872, 655, 161, 150
track:182, 873, 659, 161, 150
init :183, 872, 656, 161, 158
track:184, 872, 656, 161, 158
track:185, 873, 658, 161, 158
track:186, 871, 656, 161, 158
track:187, 867, 652, 161, 158
track:188, 864, 649, 161, 158
track:189, 862, 648, 161, 158
init :190, 863, 646, 161, 150
track:191, 863, 644, 161, 150
track:192, 863, 641, 161, 150
track:193, 862, 640, 161, 150
track:194, 862, 639, 161, 150
track:195, 864, 637, 161, 150
track:196, 864, 636, 161, 150
init :197, 858, 636, 166, 153
track:198, 855, 636, 166, 153
track:199, 855, 636, 166, 153
track:200, 854, 638, 166, 153
track:201, 852, 638, 166, 153
track:202, 852, 637, 166, 153
track:203, 852, 635, 166, 153
init :204, 853, 636, 156, 145
track:205, 853, 634, 156, 145
track:206, 854, 634, 156, 145
track:207, 852, 633, 156, 145
track:208, 852, 633, 156, 145
track:209, 851, 630, 156, 145
track:210, 849, 628, 156, 145
init :211, 849, 630, 152, 129
track:212, 848, 629, 152, 129
track:213, 849, 629, 152, 129
track:214, 849, 628, 152, 129
track:215, 850, 627, 152, 129
track:216, 850, 627, 152, 129
track:217, 850, 628, 152, 129
init :218, 849, 630, 147, 124
track:219, 849, 631, 147, 124
track:220, 849, 636, 147, 124
track:221, 848, 638, 147, 124
track:222, 848, 640, 147, 124
track:223, 848, 641, 147, 124
track:224, 848, 643, 147, 124
init :225, 853, 646, 138, 122
track:226, 853, 647, 138, 122
track:227, 854, 648, 138, 122
track:228, 854, 649, 138, 122
track:229, 854, 649, 138, 122
track:230, 854, 648, 138, 122
track:231, 854, 647, 138, 122
init :232, 858, 649, 124, 103
track:233, 858, 649, 124, 103
track:234, 858, 649, 124, 103
track:235, 858, 648, 124, 103
track:236, 859, 648, 124, 103
track:237, 860, 648, 124, 103
track:238, 860, 649, 124, 103
