init :7, 821, 630, 235, 197
init :8, 821, 633, 235, 194
init :9, 821, 633, 235, 194
init :10, 821, 633, 230, 194
init :11, 816, 633, 240, 197
init :12, 821, 630, 235, 197
init :13, 821, 630, 235, 197
init :14, 821, 630, 235, 197
init :15, 821, 633, 235, 194
init :16, 821, 633, 235, 194
init :17, 821, 633, 240, 194
init :18, 821, 633, 240, 194
init :19, 821, 633, 240, 194
init :20, 826, 633, 235, 194
init :21, 826, 633, 235, 194
init :22, 826, 633, 230, 197
init :23, 826, 633, 230, 197
init :24, 826, 633, 230, 197
init :25, 821, 633, 240, 197
init :26, 821, 630, 240, 197
init :27, 821, 633, 240, 194
init :28, 821, 633, 244, 197
init :29, 821, 633, 244, 197
init :30, 821, 633, 244, 197
init :31, 826, 633, 240, 194
init :32, 826, 630, 240, 194
init :33, 826, 630, 240, 197
init :34, 826, 630, 240, 197
init :35, 821, 633, 244, 194
init :36, 826, 633, 240, 194
init :37, 826, 633, 240, 194
init :38, 826, 633, 240, 194
init :39, 826, 633, 240, 194
init :40, 826, 633, 240, 194
init :41, 826, 633, 240, 197
init :42, 826, 633, 240, 194
init :43, 826, 630, 240, 197
init :44, 826, 630, 240, 197
init :45, 826, 630, 240, 197
init :46, 826, 630, 235, 197
init :48, 826, 630, 235, 197
init :49, 826, 630, 235, 197
init :50, 826, 630, 230, 197
init :51, 826, 633, 230, 197
init :52, 830, 633, 230, 197
init :53, 830, 633, 230, 197
init :54, 830, 633, 230, 197
init :55, 830, 630, 235, 197
init :56, 830, 630, 230, 197
init :57, 830, 630, 230, 199
init :58, 830, 628, 235, 199
init :59, 830, 628, 235, 199
init :60, 830, 628, 235, 199
init :61, 826, 630, 235, 199
init :62, 826, 628, 240, 199
init :63, 826, 628, 240, 199
init :64, 826, 628, 240, 199
init :65, 826, 630, 240, 199
init :66, 826, 630, 240, 199
init :67, 826, 630, 240, 197
init :68, 826, 630, 235, 197
init :69, 826, 630, 235, 197
init :70, 826, 630, 235, 199
init :71, 826, 630, 235, 197
init :72, 826, 630, 235, 197
init :73, 826, 630, 235, 197
init :74, 826, 630, 235, 197
init :75, 826, 630, 235, 197
init :76, 826, 630, 235, 197
init :77, 826, 630, 235, 197
init :78, 826, 630, 235, 197
init :79, 826, 630, 235, 197
init :80, 826, 630, 235, 197
init :81, 826, 630, 235, 197
init :82, 826, 633, 235, 197
init :83, 826, 630, 240, 199
init :84, 826, 630, 240, 199
init :85, 826, 630, 240, 197
init :86, 821, 633, 240, 197
init :87, 821, 633, 240, 197
init :88, 826, 633, 240, 197
init :89, 826, 633, 240, 197
init :90, 826, 633, 240, 197
init :91, 821, 633, 240, 197
init :92, 826, 633, 235, 197
init :93, 826, 633, 235, 197
init :94, 826, 633, 235, 197
init :95, 826, 630, 235, 197
init :96, 826, 630, 235, 197
init :97, 826, 628, 240, 197
init :98, 826, 628, 240, 197
init :99, 826, 628, 240, 197
init :100, 826, 628, 244, 197
init :101, 830, 628, 235, 197
init :102, 830, 628, 230, 199
init :103, 835, 628, 230, 199
init :104, 835, 628, 230, 199
init :105, 835, 625, 230, 199
init :106, 835, 625, 230, 202
init :107, 835, 623, 235, 197
init :108, 835, 623, 235, 194
init :109, 835, 623, 235, 194
init :110, 840, 625, 216, 184
init :111, 840, 625, 221, 181
init :112, 840, 623, 216, 179
init :113, 844, 623, 212, 173
init :114, 844, 623, 212, 173
init :115, 844, 623, 207, 176
init :116, 849, 612, 221, 192
init :117, 849, 620, 207, 158
init :120, 858, 610, 189, 179
init :121, 853, 615, 198, 160
init :122, 853, 615, 193, 160
init :123, 858, 610, 180, 173
init :124, 858, 610, 180, 173
init :125, 858, 610, 184, 171
init :126, 858, 610, 184, 168
init :127, 858, 607, 184, 168
init :128, 858, 607, 189, 166
init :129, 858, 607, 189, 166
init :130, 858, 610, 184, 166
init :131, 853, 612, 189, 163
init :132, 863, 615, 175, 166
init :133, 863, 617, 180, 163
init :134, 863, 617, 180, 163
init :135, 858, 620, 180, 160
init :136, 858, 623, 180, 158
init :137, 863, 620, 175, 158
init :138, 863, 623, 170, 155
init :139, 863, 623, 170, 155
init :140, 858, 620, 184, 150
init :141, 863, 620, 175, 158
init :142, 863, 623, 175, 155
init :143, 858, 623, 180, 153
init :144, 858, 623, 180, 153
init :145, 858, 625, 180, 150
init :146, 858, 625, 180, 150
init :147, 858, 623, 180, 155
init :148, 858, 630, 175, 160
init :149, 858, 630, 175, 160
init :150, 863, 630, 175, 160
init :151, 858, 633, 175, 160
init :152, 863, 636, 170, 168
init :153, 863, 641, 170, 163
init :154, 863, 641, 170, 163
init :155, 863, 649, 175, 158
init :156, 863, 649, 170, 155
init :157, 863, 649, 170, 158
init :158, 867, 651, 166, 160
init :159, 867, 651, 166, 160
init :160, 863, 654, 170, 155
init :161, 863, 651, 170, 155
init :162, 863, 654, 170, 155
init :163, 863, 656, 170, 150
init :164, 863, 656, 170, 150
init :165, 863, 659, 166, 147
init :166, 863, 656, 170, 153
init :167, 863, 659, 166, 150
init :168, 863, 659, 166, 150
init :169, 863, 659, 166, 150
init :170, 867, 659, 166, 147
init :171, 867, 659, 161, 147
init :172, 867, 656, 166, 145
init :173, 867, 659, 166, 145
init :174, 867, 659, 166, 145
init :175, 867, 654, 161, 147
init :176, 867, 651, 161, 150
init :177, 863, 651, 161, 155
init :178, 867, 654, 166, 153
init :179, 867, 654, 166, 153
init :180, 867, 654, 166, 150
init :181, 867, 656, 161, 150
init :182, 872, 656, 161, 158
init :183, 872, 656, 161, 158
init :184, 872, 656, 161, 158
init :185, 872, 654, 161, 163
init :186, 872, 654, 161, 163
init :187, 867, 651, 166, 163
init :188, 863, 649, 166, 158
init :189, 863, 649, 170, 158
init :190, 863, 646, 161, 150
init :191, 858, 646, 161, 145
init :192, 863, 643, 161, 147
init :193, 858, 643, 161, 150
init :194, 858, 643, 161, 150
init :195, 858, 638, 161, 153
init :196, 858, 636, 166, 153
init :197, 858, 636, 166, 153
init :198, 858, 636, 161, 150
init :199, 858, 636, 161, 150
init :200, 853, 636, 161, 150
init :201, 853, 638, 156, 145
init :202, 853, 636, 156, 145
init :203, 853, 636, 156, 145
init :204, 853, 636, 156, 145
init :205, 858, 633, 156, 135
init :206, 853, 633, 156, 137
init :207, 853, 633, 152, 132
init :208, 853, 633, 152, 132
init :209, 853, 630, 152, 137
init :210, 849, 630, 152, 135
init :211, 849, 630, 152, 129
init :212, 849, 630, 152, 129
init :213, 849, 630, 152, 129
init :214, 844, 628, 152, 129
init :215, 849, 628, 147, 127
init :216, 849, 628, 147, 124
init :217, 849, 630, 147, 124
init :218, 849, 630, 147, 124
init :219, 849, 630, 147, 127
init :220, 849, 633, 143, 122
init :221, 849, 638, 143, 122
init :222, 849, 638, 143, 122
init :223, 849, 638, 143, 122
init :224, 849, 641, 143, 119
init :225, 853, 646, 138, 122
init :226, 849, 643, 143, 114
init :227, 849, 643, 143, 114
init :228, 849, 643, 143, 114
init :229, 853, 646, 138, 111
init :230, 853, 646, 138, 109
init :231, 853, 649, 138, 119
init :232, 858, 649, 124, 103
init :233, 858, 649, 124, 103
init :234, 858, 649, 120, 106
init :235, 853, 646, 129, 106
init :236, 858, 646, 120, 106
init :237, 863, 649, 120, 103
init :238, 863, 649, 120, 103
