init :7, 821, 630, 235, 197
track:8, 821, 630, 235, 197
track:9, 822, 630, 235, 197
track:10, 821, 631, 235, 197
track:11, 823, 630, 235, 197
track:12, 823, 630, 235, 197
track:13, 824, 630, 235, 197
track:14, 824, 630, 235, 197
track:15, 824, 630, 235, 197
track:16, 825, 630, 235, 197
track:17, 826, 630, 235, 197
track:18, 825, 630, 235, 197
track:19, 825, 629, 235, 197
track:20, 821, 626, 247, 207
track:21, 820, 626, 247, 207
track:22, 827, 631, 235, 197
track:23, 828, 631, 235, 197
track:24, 827, 631, 235, 197
track:25, 828, 630, 235, 197
track:26, 829, 631, 235, 197
track:27, 829, 631, 235, 197
track:28, 829, 631, 235, 197
track:29, 829, 630, 235, 197
track:30, 829, 630, 235, 197
track:31, 830, 629, 235, 197
track:32, 831, 631, 235, 197
track:33, 829, 630, 235, 197
track:34, 830, 631, 235, 197
track:35, 830, 630, 235, 197
track:36, 830, 631, 235, 197
track:37, 829, 630, 235, 197
track:38, 831, 630, 235, 197
track:39, 830, 630, 235, 197
init :40, 826, 633, 240, 194
track:41, 826, 633, 240, 194
track:42, 827, 631, 240, 194
track:43, 827, 631, 240, 194
track:44, 828, 631, 240, 194
track:45, 829, 631, 240, 194
track:46, 829, 631, 240, 194
track:48, 829, 630, 240, 194
track:49, 835, 635, 229, 185
track:50, 835, 635, 229, 185
track:51, 835, 635, 229, 185
track:52, 835, 635, 229, 185
track:53, 835, 635, 229, 185
track:54, 835, 635, 229, 185
track:55, 835, 635, 229, 185
track:56, 834, 635, 229, 185
track:57, 835, 635, 229, 185
track:58, 834, 635, 229, 185
track:59, 835, 635, 229, 185
track:60, 834, 635, 229, 185
track:61, 834, 634, 229, 185
track:62, 834, 635, 229, 185
track:63, 833, 635, 229, 185
track:64, 833, 635, 229, 185
track:65, 833, 635, 229, 185
track:66, 833, 634, 229, 185
track:67, 832, 635, 229, 185
track:68, 832, 635, 229, 185
track:69, 832, 635, 229, 185
track:70, 832, 634, 229, 185
track:71, 832, 635, 229, 185
track:72, 832, 634, 229, 185
track:73, 832, 635, 229, 185
track:74, 832, 635, 229, 185
track:75, 832, 635, 229, 185
track:76, 832, 635, 229, 185
track:77, 832, 635, 229, 185
track:78, 831, 635, 229, 185
init :79, 826, 630, 235, 197
track:80, 826, 630, 235, 197
track:81, 826, 630, 235, 197
track:82, 825, 630, 235, 197
track:83, 826, 631, 235, 197
track:84, 826, 631, 235, 197
track:85, 826, 630, 235, 197
track:86, 826, 631, 235, 197
track:87, 825, 631, 235, 197
track:88, 826, 631, 235, 197
track:89, 826, 631, 235, 197
track:90, 826, 631, 235, 197
track:91, 825, 632, 235, 197
track:92, 827, 631, 235, 197
track:93, 827, 631, 235, 197
track:94, 827, 630, 235, 197
track:95, 826, 631, 235, 197
track:96, 827, 631, 235, 197
track:97, 828, 630, 235, 197
track:98, 828, 630, 235, 197
track:99, 828, 629, 235, 197
track:100, 829, 629, 235, 197
track:101, 830, 629, 235, 197
track:102, 831, 628, 235, 197
track:103, 831, 627, 235, 197
track:104, 831, 627, 235, 197
track:105, 831, 626, 235, 197
track:106, 832, 627, 235, 197
track:107, 833, 624, 235, 197
track:108, 833, 622, 235, 197
track:109, 832, 623, 235, 197
track:110, 834, 622, 235, 197
track:111, 834, 620, 235, 197
track:112, 834, 618, 235, 197
track:113, 835, 616, 235, 197
track:114, 835, 616, 235, 197
track:115, 836, 613, 235, 197
track:116, 836, 610, 235, 197
track:117, 837, 609, 235, 197
init :120, 858, 610, 189, 179
track:121, 859, 608, 189, 179
track:122, 859, 607, 189, 179
track:123, 859, 605, 189, 179
track:124, 858, 605, 189, 179
track:125, 861, 607, 180, 170
track:126, 859, 603, 180, 170
track:127, 858, 603, 180, 170
track:128, 861, 607, 171, 162
track:129, 857, 602, 180, 170
track:130, 857, 604, 180, 170
track:131, 857, 605, 180, 170
track:132, 859, 609, 180, 170
track:133, 860, 610, 180, 170
track:134, 861, 611, 180, 170
track:135, 861, 611, 180, 170
track:136, 862, 611, 180, 170
track:137, 864, 613, 180, 170
track:138, 866, 615, 180, 170
track:139, 866, 615, 180, 170
track:140, 864, 614, 180, 170
track:141, 862, 614, 180, 170
track:142, 862, 614, 180, 170
track:143, 861, 615, 180, 170
track:144, 861, 615, 180, 170
track:145, 857, 619, 180, 170
track:146, 857, 620, 180, 170
track:147, 856, 619, 180, 170
track:148, 857, 622, 180, 170
track:149, 858, 622, 180, 170
track:150, 858, 626, 180, 170
track:151, 859, 630, 180, 170
track:152, 858, 632, 180, 170
track:153, 863, 638, 171, 162
track:154, 863, 639, 171, 162
track:155, 863, 641, 171, 162
track:156, 864, 642, 171, 162
init :157, 863, 649, 170, 158
track:158, 863, 649, 170, 158
track:159, 864, 650, 170, 158
track:160, 863, 651, 170, 158
track:161, 861, 652, 170, 158
track:162, 859, 652, 170, 158
track:163, 858, 652, 170, 158
track:164, 858, 652, 170, 158
track:165, 858, 653, 170, 158
track:166, 858, 654, 170, 158
track:167, 858, 653, 170, 158
track:168, 858, 653, 170, 158
track:169, 858, 653, 170, 158
track:170, 858, 653, 170, 158
track:171, 860, 650, 170, 158
track:172, 861, 650, 170, 158
track:173, 860, 649, 170, 158
track:174, 860, 649, 170, 158
track:175, 858, 650, 170, 158
track:176, 856, 650, 170, 158
track:177, 858, 650, 170, 158
track:178, 860, 650, 170, 158
track:179, 859, 651, 170, 158
